sample_id,event_id,date,latitude,longitude,elevation_m,slope_deg,rain_prev_24h_mm,rain_prev_72h_mm,rain_prev_7d_mm,label,sample_type
BG_46,,2024-05-28,23.84234980923329,92.98499856744078,1012.96344,20.872313,149.9873046875,223.8224983215332,241.9916820526123,0,background_no_recorded_event
BG_73,,2024-05-28,23.55506858137187,92.62684026366232,301.237,33.72922,139.08123779296875,246.1975517272949,273.6779766082764,0,background_no_recorded_event
BG_93,,2024-05-28,23.518956306950265,92.75781463208696,517.1068,32.005287,136.4126434326172,244.1869888305664,277.0615119934082,0,background_no_recorded_event
BG_76,,2024-05-28,23.786294935504237,92.92005037239896,983.9864,39.955334,149.61886596679688,229.41242599487305,250.60684776306152,0,background_no_recorded_event
BG_286,,2024-05-28,23.74182832894032,92.61956390986096,552.7836,11.560238,153.38121032714844,273.8194465637207,292.0539264678955,0,background_no_recorded_event
BG_60,,2024-05-28,24.044470748160187,92.85294622067522,183.54274,28.561974,100.57221221923828,232.8218536376953,232.8218536376953,0,background_no_recorded_event
BG_77,,2024-05-28,24.06899475541665,92.46379603959464,112.22131,23.58035,172.09210205078125,300.0973129272461,300.0973129272461,0,background_no_recorded_event
BG_63,,2024-05-28,24.08920684930934,92.84863430731144,96.46272,7.9735746,128.0061798095703,269.36503982543945,269.36503982543945,0,background_no_recorded_event
BG_234,,2024-05-28,23.491737353841444,92.76347401837693,781.48474,15.05289,137.80337524414062,267.517147064209,301.49647521972656,0,background_no_recorded_event
BG_229,,2024-05-28,23.543210819621493,92.61255705064484,508.9702,28.105444,128.1201934814453,225.95767211914065,263.3019714355469,0,background_no_recorded_event
BG_111,,2024-05-28,23.59225883413442,92.57967871124606,396.47195,13.871385,125.38365936279295,225.3696632385254,271.6198081970215,0,background_no_recorded_event
BG_231,,2024-05-28,23.888433383308627,92.80039477655424,262.8117,7.0336037,144.4098663330078,272.0410957336426,272.0410957336426,0,background_no_recorded_event
BG_180,,2024-05-28,23.482574537943425,92.68612907241422,545.74646,27.67413,103.66326141357422,232.81374740600583,262.8345699310303,0,background_no_recorded_event
BG_144,,2024-05-28,23.790337354282773,92.83192564302682,536.63043,36.33242,145.95169067382812,239.90277862548828,257.31964683532715,0,background_no_recorded_event
BG_239,,2024-05-28,24.021563708415137,92.7912319606562,635.1616,16.505943,142.43124389648438,283.56897354125977,283.56897354125977,0,background_no_recorded_event
BG_75,,2024-05-28,23.58013157779881,92.99227492124216,1350.4258,23.684725,115.84728240966795,187.52660369873047,213.24666786193848,0,background_no_recorded_event
BG_297,,2024-05-28,24.08758988179792,92.51284405410756,580.5531,31.52921,181.97244262695312,343.11642837524414,343.11642837524414,0,background_no_recorded_event
BG_278,,2024-05-28,23.742097823525555,92.94026246629164,1073.3639,28.746832,132.13259887695312,197.69288635253903,230.22002410888672,0,background_no_recorded_event
BG_97,,2024-05-28,23.940984827429617,92.85671914486852,312.16867,38.06639,132.6033935546875,256.8159637451172,256.8159637451172,0,background_no_recorded_event
BG_92,,2024-05-28,23.500091685983755,92.60042979430922,612.4117,25.516094,109.82012176513672,243.88508224487305,274.31085777282715,0,background_no_recorded_event
BG_192,,2024-05-28,23.58552146950352,92.55030380145536,365.92575,24.101164,131.57156372070312,264.21384048461914,302.5195198059082,0,background_no_recorded_event
BG_25,,2024-05-28,23.749104682741688,92.90954008357475,759.0956,38.186985,132.13259887695312,197.69288635253903,230.22002410888672,0,background_no_recorded_event
BG_232,,2024-05-28,24.008358473738586,92.72574477644388,572.1059,21.292622,143.74636840820312,283.4876823425293,283.4876823425293,0,background_no_recorded_event
BG_59,,2024-05-28,23.69520576569452,92.9227453182513,640.21466,24.124884,125.28914642333984,195.4657459259033,221.36861991882324,0,background_no_recorded_event
BG_6,,2024-05-28,23.651547642886307,92.7799131880763,303.1686,33.734924,158.02207946777344,261.5828323364258,281.0533618927002,0,background_no_recorded_event
BG_185,,2024-05-28,23.940445838259144,92.87369730373838,602.753,25.071293,132.6033935546875,256.8159637451172,256.8159637451172,0,background_no_recorded_event
BG_173,,2024-05-28,23.75665053112829,92.9173554265466,484.95682,29.265497,149.61886596679688,229.41242599487305,250.60684776306152,0,background_no_recorded_event
BG_30,,2024-05-28,23.815130856124476,92.59396192426355,355.51144,15.311908,163.69512939453125,282.1622848510742,282.1622848510742,0,background_no_recorded_event
BG_22,,2024-05-28,23.476915151653472,92.64893881965168,521.12463,33.23287,109.82012176513672,243.88508224487305,274.31085777282715,0,background_no_recorded_event
BG_256,,2024-05-28,23.52704114450734,92.79958629279852,327.04053,25.701494,136.4126434326172,244.1869888305664,277.0615119934082,0,background_no_recorded_event
BG_56,,2024-05-28,24.008627968323815,92.97718322446894,305.7843,32.2226,94.9051742553711,209.0791702270508,209.0791702270508,0,background_no_recorded_event
BG_186,,2024-05-28,23.9746716505841,92.51041860284045,337.0649,21.069572,203.15513610839844,320.5421829223633,320.5421829223633,0,background_no_recorded_event
BG_108,,2024-05-28,23.864987354393104,92.552190263552,390.91623,28.917156,160.7626953125,264.80003356933594,264.80003356933594,0,background_no_recorded_event
BG_126,,2024-05-28,23.74048085601414,92.771558855934,402.07294,26.346865,168.18771362304688,276.38001251220703,296.426233291626,0,background_no_recorded_event
BG_230,,2024-05-28,23.70517706534824,92.88420759256256,304.5784,18.266464,131.27294921875,213.9390182495117,230.55496215820312,0,background_no_recorded_event
BG_193,,2024-05-28,23.948261181230983,92.46164008291277,208.3529,16.27251,187.2071533203125,298.9837532043457,298.9837532043457,0,background_no_recorded_event
BG_129,,2024-05-28,23.821329231584897,92.6874765453404,513.4883,31.525541,155.36178588867188,265.36684799194336,265.36684799194336,0,background_no_recorded_event
BG_282,,2024-05-28,23.548870205911445,92.98068665407702,932.2563,18.593784,113.06712341308594,171.49260902404785,210.67349815368647,0,background_no_recorded_event
BG_82,,2024-05-28,23.532700530797296,92.62522329615092,237.04526,24.345572,128.1201934814453,225.95767211914065,263.3019714355469,0,background_no_recorded_event
BG_84,,2024-05-28,23.916999809343626,92.94699983092254,493.8256,10.318507,114.37263488769533,209.96936416625977,209.96936416625977,0,background_no_recorded_event
BG_66,,2024-05-28,23.582557029065928,92.99658683460594,1106.249,37.155846,115.84728240966795,187.52660369873047,213.24666786193848,0,background_no_recorded_event
BG_288,,2024-05-28,23.97790558560693,92.92220632908084,1000.4155,39.759438,114.96668243408205,220.0229263305664,220.0229263305664,0,background_no_recorded_event
BG_163,,2024-05-28,23.84046334713664,92.67669676193096,470.71606,36.121304,155.36178588867188,265.36684799194336,265.36684799194336,0,background_no_recorded_event
BG_154,,2024-05-28,23.917538798514094,92.8971433326539,562.5812,11.275334,132.6033935546875,256.8159637451172,256.8159637451172,0,background_no_recorded_event
BG_19,,2024-05-28,23.8746891594616,92.5912669784112,688.11755,22.885132,160.7626953125,264.80003356933594,264.80003356933594,0,background_no_recorded_event
BG_124,,2024-05-28,24.024797643437967,92.52173737542036,279.70547,28.263033,221.7263336181641,345.5620880126953,345.5620880126953,0,background_no_recorded_event
BG_79,,2024-05-28,24.011322914176176,92.5349426100969,31.0,17.868507,221.7263336181641,345.5620880126953,345.5620880126953,0,background_no_recorded_event
BG_114,,2024-05-28,24.09675269769594,92.70903611215928,375.4122,12.725253,146.2703399658203,288.20024490356445,288.20024490356445,0,background_no_recorded_event
BG_118,,2024-05-28,23.750452155667865,92.6408539820946,341.0354,41.644066,146.3689727783203,255.0957145690918,255.0957145690918,0,background_no_recorded_event
BG_72,,2024-05-28,23.56665684853701,92.73517708692717,594.53845,11.919862,126.34567260742188,225.56153869628903,255.6066856384277,0,background_no_recorded_event
BG_15,,2024-05-28,23.962005405078013,92.53009170756266,60.64652,6.54296,203.15513610839844,320.5421829223633,320.5421829223633,0,background_no_recorded_event
BG_10,,2024-05-28,23.704638076177773,92.95158123887154,814.6591,31.381811,124.025390625,199.08475494384768,225.50044631958008,0,background_no_recorded_event
BG_194,,2024-05-28,23.886277426626737,92.894987375972,430.4407,27.38338,156.0974578857422,246.51656341552732,246.51656341552732,0,background_no_recorded_event
BG_101,,2024-05-28,24.050938618205848,92.83596806180536,264.15985,30.758303,128.0061798095703,269.36503982543945,269.36503982543945,0,background_no_recorded_event
BG_68,,2024-05-28,24.061448907030044,92.9677509139857,320.15906,17.386423,90.40760803222656,224.7639579772949,224.7639579772949,0,background_no_recorded_event
BG_224,,2024-05-28,23.86956876234212,92.78853701480384,207.42436,24.590563,144.4098663330078,272.0410957336426,272.0410957336426,0,background_no_recorded_event
BG_37,,2024-05-28,23.82429367202249,92.72493629268818,792.5494,42.298523,155.63650512695312,261.16114807128906,261.16114807128906,0,background_no_recorded_event
BG_16,,2024-05-28,24.018060278807077,92.74730434326275,248.99086,12.6809,143.74636840820312,283.4876823425293,283.4876823425293,0,background_no_recorded_event
BG_179,,2024-05-28,23.994344755306315,92.61875542610528,72.28197,22.508595,164.02464294433594,291.6515884399414,291.6515884399414,0,background_no_recorded_event
BG_147,,2024-05-28,23.560727967661823,92.5093406244995,274.3005,41.40357,131.57156372070312,264.21384048461914,302.5195198059082,0,background_no_recorded_event
BG_274,,2024-05-28,23.527310639092576,92.83947149141342,1277.3009,37.24773,132.90013122558594,232.4102783203125,274.9632263183594,0,background_no_recorded_event
BG_67,,2024-05-28,23.57689764277597,92.51796445122704,176.3041,17.183445,131.57156372070312,264.21384048461914,302.5195198059082,0,background_no_recorded_event
BG_228,,2024-05-28,24.06710829332,92.50017780860148,515.49023,25.473148,172.09210205078125,300.0973129272461,300.0973129272461,0,background_no_recorded_event
BG_69,,2024-05-28,23.72997056718994,92.66456950559537,670.1376,37.391846,169.60687255859375,267.0843086242676,285.4428825378418,0,background_no_recorded_event
BG_31,,2024-05-28,23.94206280577056,92.90954008357475,698.8787,22.711424,114.37263488769533,209.96936416625977,209.96936416625977,0,background_no_recorded_event
BG_183,,2024-05-28,23.64211533240305,92.7173904443016,546.04785,26.65018,128.19728088378906,227.20158767700195,256.5766658782959,0,background_no_recorded_event
BG_265,,2024-05-28,23.774437173753856,92.7828776285139,410.1212,40.242413,171.24420166015625,277.2946853637696,296.3358745574951,0,background_no_recorded_event
BG_225,,2024-05-28,23.81674782363589,92.48212167139069,1058.5347,20.648008,173.9872589111328,313.9410858154297,313.9410858154297,0,background_no_recorded_event
BG_140,,2024-05-28,24.076271109218016,92.48885903602158,287.15918,36.295933,172.09210205078125,300.0973129272461,300.0973129272461,0,background_no_recorded_event
BG_18,,2024-05-28,23.776054141265277,92.71173105801164,724.44293,19.096758,163.2393341064453,259.32766342163086,275.81050300598145,0,background_no_recorded_event
BG_181,,2024-05-28,23.47395071121588,92.75296372955272,1070.2646,20.719152,137.80337524414062,267.517147064209,301.49647521972656,0,background_no_recorded_event
BG_96,,2024-05-28,23.594953779986778,92.87100235788604,608.45624,12.824359,124.7547836303711,192.8963680267334,229.84925651550293,0,background_no_recorded_event
BG_132,,2024-05-28,23.48068807584677,92.68559008324377,464.7513,36.810192,103.66326141357422,232.81374740600583,262.8345699310303,0,background_no_recorded_event
BG_262,,2024-05-28,23.75233861776452,92.828691708004,262.62653,25.307785,145.95169067382812,239.90277862548828,257.31964683532715,0,background_no_recorded_event
BG_86,,2024-05-28,23.49470179427904,92.74218394614329,1032.5675,29.599638,126.9948959350586,250.02560424804688,283.6670684814453,0,background_no_recorded_event
BG_248,,2024-05-28,23.80839349149357,92.93002167205267,1286.9294,35.43849,178.2377166748047,261.8654022216797,281.3995304107666,0,background_no_recorded_event
BG_245,,2024-05-28,23.53943789542819,92.85968358530612,643.36804,29.885641,140.8377227783203,230.71803665161133,267.78420639038086,0,background_no_recorded_event
BG_116,,2024-05-28,23.673646198875648,92.99901228587304,696.8466,33.08117,118.6979751586914,184.82564544677732,217.03961086273196,0,background_no_recorded_event
BG_146,,2024-05-28,23.992458293209665,92.48481661724304,672.64716,17.71138,203.72547912597656,321.77637100219727,321.77637100219727,0,background_no_recorded_event
BG_292,,2024-05-28,23.928588076508767,92.73652455985334,683.4823,36.453865,134.4709930419922,236.2372169494629,236.2372169494629,0,background_no_recorded_event
BG_197,,2024-05-28,23.905411542178484,92.52685777253984,43.0,0.0,190.43728637695312,305.7191848754883,305.7191848754883,0,background_no_recorded_event
BG_206,,2024-05-28,23.940984827429617,92.63573358497511,182.46849,17.187847,149.15887451171875,257.1335334777832,257.1335334777832,0,background_no_recorded_event
BG_55,,2024-05-28,23.75907598239541,92.8400104805839,599.85175,28.225962,145.95169067382812,239.90277862548828,257.31964683532715,0,background_no_recorded_event
BG_172,,2024-05-28,23.691163346915975,92.93648954209831,841.95905,34.46162,125.28914642333984,195.4657459259033,221.36861991882324,0,background_no_recorded_event
BG_184,,2024-05-28,23.61813031431706,92.74865181618894,501.24622,25.379202,128.19728088378906,227.20158767700195,256.5766658782959,0,background_no_recorded_event
BG_167,,2024-05-28,23.900291145059004,92.96963737608236,559.40594,29.7532,118.10382843017578,215.3574104309082,215.3574104309082,0,background_no_recorded_event
BG_139,,2024-05-28,23.80354258895933,92.776140263883,405.15604,37.232456,146.6471405029297,276.82655334472656,276.82655334472656,0,background_no_recorded_event
BG_253,,2024-05-28,23.56153645141753,92.74218394614329,525.2191,17.470222,126.34567260742188,225.56153869628903,255.6066856384277,0,background_no_recorded_event
BG_38,,2024-05-28,23.77713211960621,92.77937419890584,590.897,34.503487,171.24420166015625,277.2946853637696,296.3358745574951,0,background_no_recorded_event
BG_125,,2024-05-28,24.03961984562594,92.99470037250929,189.45128,22.197971,94.9051742553711,209.0791702270508,209.0791702270508,0,background_no_recorded_event
BG_195,,2024-05-28,23.74452327479268,92.56485650905807,606.6944,9.5047455,137.5864715576172,262.4698257446289,281.1665325164795,0,background_no_recorded_event
BG_283,,2024-05-28,23.531353057871115,92.81710344083884,669.524,24.231228,132.90013122558594,232.4102783203125,274.9632263183594,0,background_no_recorded_event
BG_137,,2024-05-28,23.98437345565259,92.65082528174833,309.45657,22.481249,144.1326904296875,272.5360412597656,272.5360412597656,0,background_no_recorded_event
BG_112,,2024-05-28,23.474759194971583,92.69690885582366,700.7773,42.82018,103.66326141357422,232.81374740600583,262.8345699310303,0,background_no_recorded_event
BG_168,,2024-05-28,23.984912444823063,92.93325560707552,1141.8096,18.611486,114.96668243408205,220.0229263305664,220.0229263305664,0,background_no_recorded_event
BG_117,,2024-05-28,23.47880161375012,92.45571120203756,290.39493,16.038464,133.9978790283203,254.46841049194336,290.1161422729492,0,background_no_recorded_event
BG_277,,2024-05-28,23.66097995336956,92.97556625695752,1130.9008,25.171072,118.6979751586914,184.82564544677732,217.03961086273196,0,background_no_recorded_event
BG_271,,2024-05-28,23.666639339659515,92.46083159915705,418.47748,35.85938,158.1863555908203,306.2813949584961,306.2813949584961,0,background_no_recorded_event
BG_155,,2024-05-28,23.91565233641745,92.51661697830087,133.64172,20.06581,190.43728637695312,305.7191848754883,305.7191848754883,0,background_no_recorded_event
BG_176,,2024-05-28,23.50575107227371,92.8782787116874,589.4693,12.086481,140.8377227783203,230.71803665161133,267.78420639038086,0,background_no_recorded_event
BG_178,,2024-05-28,23.615435368464706,92.46379603959464,619.83954,27.787287,135.25204467773438,276.68790435791016,298.0708980560303,0,background_no_recorded_event
BG_2,,2024-05-28,23.921042228122165,92.58506860295078,855.103,33.677433,159.35244750976562,273.2596130371094,273.2596130371094,0,background_no_recorded_event
BG_115,,2024-05-28,23.77228121707197,92.57833123831988,761.6251,29.96064,150.06362915039062,289.7275848388672,289.7275848388672,0,background_no_recorded_event
BG_143,,2024-05-28,24.06495233663811,92.61498250191195,81.978455,17.305275,141.94186401367188,292.1765251159668,292.1765251159668,0,background_no_recorded_event
BG_177,,2024-05-28,23.95392056752094,92.67373232149338,502.2773,15.49029,144.1326904296875,272.5360412597656,272.5360412597656,0,background_no_recorded_event
BG_120,,2024-05-28,23.590641866623,92.86049206906182,1042.2448,28.937504,124.7547836303711,192.8963680267334,229.84925651550293,0,background_no_recorded_event
BG_210,,2024-05-28,23.47368121663064,92.77802672597966,635.4947,11.296926,137.80337524414062,267.517147064209,301.49647521972656,0,background_no_recorded_event
BG_260,,2024-05-28,23.7679693037082,92.53359513717074,411.2878,39.613598,169.75555419921875,313.3686065673828,313.3686065673828,0,background_no_recorded_event
BG_127,,2024-05-28,23.49335432135286,92.8895974842673,712.48553,32.524994,121.28703308105467,213.33353805541992,240.04443359375,0,background_no_recorded_event
BG_74,,2024-05-28,23.53889890625772,92.77964369349108,849.1038,26.152391,136.4126434326172,244.1869888305664,277.0615119934082,0,background_no_recorded_event
BG_29,,2024-05-28,23.97143771556127,92.90253322435862,590.20996,31.343306,114.96668243408205,220.0229263305664,220.0229263305664,0,background_no_recorded_event
BG_83,,2024-05-28,23.729162083434232,92.58129567875748,565.9698,30.949297,137.5864715576172,262.4698257446289,281.1665325164795,0,background_no_recorded_event
BG_269,,2024-05-28,23.783869484237112,92.87747022793168,525.97186,33.65012,146.19754028320312,231.4242706298828,247.65005111694336,0,background_no_recorded_event
BG_107,,2024-05-28,23.905142047593248,92.68855452368136,364.77762,22.410673,136.06475830078125,261.0490837097168,261.0490837097168,0,background_no_recorded_event
BG_223,,2024-05-28,24.05902345576292,92.88393809797736,642.6683,26.091715,124.54024505615234,257.87854766845703,257.87854766845703,0,background_no_recorded_event
BG_158,,2024-05-28,23.859597462688388,92.9038806972848,995.3051,41.0325,133.07452392578125,257.0649871826172,257.0649871826172,0,background_no_recorded_event
BG_280,,2024-05-28,23.64373229991447,92.78772853104816,250.18465,24.16723,128.6545867919922,223.65303421020508,263.5138053894043,0,background_no_recorded_event
BG_246,,2024-05-28,23.576089159020267,92.78099116641724,453.12265,20.98888,115.6326904296875,219.0087776184082,249.3819351196289,0,background_no_recorded_event
BG_222,,2024-05-28,23.50629006144418,92.61471300732671,605.78534,34.467262,128.1201934814453,225.95767211914065,263.3019714355469,0,background_no_recorded_event
BG_65,,2024-05-28,23.776862625020986,92.6077061481106,394.43076,13.044973,146.3689727783203,255.0957145690918,255.0957145690918,0,background_no_recorded_event
BG_198,,2024-05-28,23.843427787574235,92.67265434315244,286.92038,30.928402,155.36178588867188,265.36684799194336,265.36684799194336,0,background_no_recorded_event
BG_85,,2024-05-28,23.80623753481169,92.6114790723039,617.69244,6.6760573,162.8187713623047,271.525089263916,271.525089263916,0,background_no_recorded_event
BG_213,,2024-05-28,23.99677020657344,92.6109400831334,198.47614,19.090004,164.02464294433594,291.6515884399414,291.6515884399414,0,background_no_recorded_event
BG_159,,2024-05-28,23.617321830561355,92.5971958592864,998.95447,21.772827,133.11534118652344,254.1083221435547,290.3985290527344,0,background_no_recorded_event
BG_12,,2024-05-28,24.05201659654679,92.60231625640589,45.347546,31.341808,141.94186401367188,292.1765251159668,292.1765251159668,0,background_no_recorded_event
BG_35,,2024-05-28,23.97817508019217,92.50826264615856,504.91214,27.432648,203.15513610839844,320.5421829223633,320.5421829223633,0,background_no_recorded_event
BG_28,,2024-05-28,23.566117859366543,92.8920229355344,502.96042,28.15859,124.7547836303711,192.8963680267334,229.84925651550293,0,background_no_recorded_event
BG_142,,2024-05-28,23.56935179438937,92.58399062460984,788.1971,34.83064,125.38365936279295,225.3696632385254,271.6198081970215,0,background_no_recorded_event
BG_284,,2024-05-28,23.8356124446024,92.96074405476956,1119.6597,23.83167,149.9873046875,223.8224983215332,241.9916820526123,0,background_no_recorded_event
BG_254,,2024-05-28,23.909453960957023,92.72709224937007,647.4332,33.59089,134.4709930419922,236.2372169494629,236.2372169494629,0,background_no_recorded_event
BG_170,,2024-05-28,23.67526316638706,92.62522329615092,933.2859,39.38173,135.01345825195312,262.64724349975586,282.68959617614746,0,background_no_recorded_event
BG_51,,2024-05-28,23.53943789542819,92.78853701480384,468.8154,27.076387,136.4126434326172,244.1869888305664,277.0615119934082,0,background_no_recorded_event
BG_95,,2024-05-28,23.57581966443503,92.59665687011592,616.72064,22.289806,125.38365936279295,225.3696632385254,271.6198081970215,0,background_no_recorded_event
BG_208,,2024-05-28,23.61220143344187,92.77398430720112,361.21695,10.935986,128.6545867919922,223.65303421020508,263.5138053894043,0,background_no_recorded_event
BG_247,,2024-05-28,23.762848906588715,92.46110109374229,481.47342,26.07391,152.3175048828125,304.86753845214844,304.86753845214844,0,background_no_recorded_event
BG_41,,2024-05-28,23.69628374403546,92.65271174384496,570.9632,33.641827,128.92320251464844,253.8608169555664,268.97982025146484,0,background_no_recorded_event
BG_89,,2024-05-28,23.541863346695315,92.84351391019196,944.2691,39.90212,132.90013122558594,232.4102783203125,274.9632263183594,0,background_no_recorded_event
BG_244,,2024-05-28,23.46856081951116,92.98688502953743,821.06775,23.833748,120.54961395263672,192.81059646606445,233.3929023742676,0,background_no_recorded_event
BG_136,,2024-05-28,24.083816957604625,92.67076788105578,552.1069,20.000887,157.551513671875,306.708065032959,306.708065032959,0,background_no_recorded_event
BG_26,,2024-05-28,23.859597462688388,92.657293151794,288.4058,10.279496,138.96986389160156,255.11741638183597,255.11741638183597,0,background_no_recorded_event
BG_293,,2024-05-28,23.608698003833805,92.59827383762732,979.9719,27.252058,133.11534118652344,254.1083221435547,290.3985290527344,0,background_no_recorded_event
BG_141,,2024-05-28,23.70598554910395,92.485894595584,698.5452,31.649542,158.54266357421875,296.9300537109375,296.9300537109375,0,background_no_recorded_event
BG_200,,2024-05-28,23.746140242304094,92.52847474005124,267.9136,34.035244,163.15553283691406,307.5698013305664,307.5698013305664,0,background_no_recorded_event
BG_0,,2024-05-28,23.58525197491829,92.99281391041264,957.8583,22.727901,115.84728240966795,187.52660369873047,213.24666786193848,0,background_no_recorded_event
BG_268,,2024-05-28,23.65855450210244,92.74514838658088,401.61304,36.25544,155.62832641601562,252.92779159545896,267.52588748931885,0,background_no_recorded_event
BG_272,,2024-05-28,23.70733302203013,92.48239116597593,629.152,30.281796,158.54266357421875,296.9300537109375,296.9300537109375,0,background_no_recorded_event
BG_100,,2024-05-28,24.069803239172355,92.8370460401463,406.40262,15.281186,128.0061798095703,269.36503982543945,269.36503982543945,0,background_no_recorded_event
BG_259,,2024-05-28,23.75206912317928,92.46595199627652,411.59335,28.047104,152.3175048828125,304.86753845214844,304.86753845214844,0,background_no_recorded_event
BG_255,,2024-05-28,23.600074177106254,92.87477528207933,502.91544,27.387444,124.7547836303711,192.8963680267334,229.84925651550293,0,background_no_recorded_event
BG_171,,2024-05-28,23.628101613970788,92.73733304360904,481.0979,28.405985,128.19728088378906,227.20158767700195,256.5766658782959,0,background_no_recorded_event
BG_98,,2024-05-28,23.624328689777485,92.55569369316008,402.06342,29.954035,133.11534118652344,254.1083221435547,290.3985290527344,0,background_no_recorded_event
BG_36,,2024-05-28,23.89597923169523,92.4853556064135,688.96063,31.23886,169.584228515625,299.6661720275879,299.6661720275879,0,background_no_recorded_event
BG_61,,2024-05-28,23.91107092846844,92.63735055248654,274.8244,8.490215,149.15887451171875,257.1335334777832,257.1335334777832,0,background_no_recorded_event
BG_150,,2024-05-28,23.91592183100268,92.61336553440054,273.45715,13.904002,149.15887451171875,257.1335334777832,257.1335334777832,0,background_no_recorded_event
BG_236,,2024-05-28,23.98545143399353,92.81575596791266,231.18036,34.41048,107.90179443359376,251.52999114990237,251.52999114990237,0,background_no_recorded_event
BG_202,,2024-05-28,23.53108356328588,92.88043466836928,553.24567,35.098404,140.8377227783203,230.71803665161133,267.78420639038086,0,background_no_recorded_event
BG_242,,2024-05-28,23.45104367147083,92.52712726712508,717.06976,33.307774,119.11924743652344,259.05004119873047,289.3090209960937,0,background_no_recorded_event
BG_11,,2024-05-28,23.632144032749327,92.87288881998268,435.05463,27.539928,130.09585571289062,214.8979148864746,238.7138214111328,0,background_no_recorded_event
BG_296,,2024-05-28,24.04878266152396,92.57267185202991,90.74148,3.5001879,190.9457244873047,332.1803855895996,332.1803855895996,0,background_no_recorded_event
BG_267,,2024-05-28,23.49335432135286,92.91654694279087,874.1047,17.193237,110.98725128173828,184.87119102478027,224.34815788269043,0,background_no_recorded_event
BG_27,,2024-05-28,23.812974899442587,92.46298755583894,565.3742,29.669117,173.9872589111328,313.9410858154297,313.9410858154297,0,background_no_recorded_event
BG_219,,2024-05-28,23.99865666867009,92.55488520940436,79.01959,11.748609,199.29632568359372,315.9958839416504,315.9958839416504,0,background_no_recorded_event
BG_4,,2024-05-28,23.82429367202249,92.52685777253984,91.00288,6.3940716,175.89549255371094,295.497013092041,295.497013092041,0,background_no_recorded_event
BG_122,,2024-05-28,23.995153239062024,92.87854820627264,685.67,33.0647,96.84575653076172,225.06865692138672,225.06865692138672,0,background_no_recorded_event
BG_32,,2024-05-28,23.91807778768457,92.98823250246362,550.1499,12.106814,118.10382843017578,215.3574104309082,215.3574104309082,0,background_no_recorded_event
BG_204,,2024-05-28,23.76177092824777,92.88339910880688,252.52989,31.98692,146.19754028320312,231.4242706298828,247.65005111694336,0,background_no_recorded_event
BG_162,,2024-05-28,23.60034367169149,92.68532058865851,399.0055,40.334213,130.64675903320312,234.3502960205078,266.1583404541016,0,background_no_recorded_event
BG_209,,2024-05-28,23.84908717386419,92.84432239394768,318.8683,36.55672,148.03797912597656,252.58111190795896,252.58111190795896,0,background_no_recorded_event
BG_285,,2024-05-28,23.65532056707961,92.54491390975063,677.30426,33.159874,157.4532012939453,309.8921813964844,309.8921813964844,0,background_no_recorded_event
BG_138,,2024-05-28,23.55183464634904,92.82896120258924,629.64716,38.442818,123.25846862792967,222.80570220947263,253.95381927490237,0,background_no_recorded_event
BG_62,,2024-05-28,23.53162255245635,92.7685944154964,769.2563,7.0756297,136.4126434326172,244.1869888305664,277.0615119934082,0,background_no_recorded_event
BG_135,,2024-05-28,23.631066054408382,92.89444838680154,740.826,42.209938,130.09585571289062,214.8979148864746,238.7138214111328,0,background_no_recorded_event
BG_128,,2024-05-28,23.537012444161068,92.76050957793932,584.82196,23.682549,136.4126434326172,244.1869888305664,277.0615119934082,0,background_no_recorded_event
BG_290,,2024-05-28,23.81540035070971,92.6106705885482,539.49817,32.195694,162.8187713623047,271.525089263916,271.525089263916,0,background_no_recorded_event
BG_8,,2024-05-28,24.007549989982877,92.7227803360063,686.5798,17.818962,143.74636840820312,283.4876823425293,283.4876823425293,0,background_no_recorded_event
BG_70,,2024-05-28,23.901369123399945,92.96209152769576,538.54016,35.4911,118.10382843017578,215.3574104309082,215.3574104309082,0,background_no_recorded_event
BG_264,,2024-05-28,24.04878266152396,92.685859577829,457.9016,33.951694,139.68443298339844,288.36982345581055,288.36982345581055,0,background_no_recorded_event
BG_64,,2024-05-28,24.00781948456811,92.66591697852154,571.8968,19.410751,139.68443298339844,288.36982345581055,288.36982345581055,0,background_no_recorded_event
BG_44,,2024-05-28,23.56935179438937,92.66699495686248,397.10504,27.799688,136.260986328125,240.61606216430664,271.2544040679932,0,background_no_recorded_event
BG_279,,2024-05-28,23.801925621447914,92.75673665374602,794.59546,14.127694,146.6471405029297,276.82655334472656,276.82655334472656,0,background_no_recorded_event
BG_156,,2024-05-28,23.680653058091774,92.7340991085862,614.58356,33.052097,155.62832641601562,252.92779159545896,267.52588748931885,0,background_no_recorded_event
BG_40,,2024-05-28,23.712722913734847,92.67858322402762,379.0995,3.832765,169.60687255859375,267.0843086242676,285.4428825378418,0,background_no_recorded_event
BG_123,,2024-05-28,23.5650398810256,92.81791192459455,550.7409,23.739794,123.25846862792967,222.80570220947263,253.95381927490237,0,background_no_recorded_event
BG_275,,2024-05-28,23.762309917418243,92.67885271861286,739.8679,30.593605,172.75070190429688,279.26146697998047,279.26146697998047,0,background_no_recorded_event
BG_216,,2024-05-28,23.47961009750583,92.67292383773768,304.64883,23.802734,103.66326141357422,232.81374740600583,262.8345699310303,0,background_no_recorded_event
BG_153,,2024-05-28,23.575550169849794,92.67373232149338,622.074,34.086723,136.260986328125,240.61606216430664,271.2544040679932,0,background_no_recorded_event
